customer_id,city,sex,date_birth,date_join,age_join,date_quit,duration,q1,q2,q3,q4,q5
DG490104,London,M,1978-02-05,2010-02-06,32,NA,NA,NA,NA,NA,NA,NA
DG490182,Birmingham,F,1985-07-27,2010-07-04,24.94,2013-04-09,33.18,6,9,2,1,3
DG490227,Liverpool,M,1980-01-02,2011-02-28,31.16,NA,NA,NA,NA,NA,NA,NA
DG490452,Manchester,F,1958-11-09,2011-10-04,52.9,NA,NA,NA,NA,NA,NA,NA
DG490794,Liverpool,F,1980-01-11,2013-02-23,33.12,NA,NA,NA,NA,NA,NA,NA
DG491095,Birmingham,F,1962-06-26,2012-06-21,49.99,NA,NA,NA,NA,NA,NA,NA
DG491103,Manchester,F,1981-04-14,2013-05-11,32.07,NA,NA,NA,NA,NA,NA,NA
DG491467,Southampton,M,1978-08-29,2010-10-25,32.16,NA,NA,NA,NA,NA,NA,NA
DG491925,Southampton,M,1969-09-06,2010-02-21,40.46,2012-05-15,26.74,5,7,6,-1,0
DG492115,Nottingham,M,1978-12-15,2012-08-18,33.68,NA,NA,NA,NA,NA,NA,NA
DG492282,Liverpool,F,1985-05-29,2013-08-17,28.22,NA,NA,NA,NA,NA,NA,NA
DG492417,London,M,1971-10-04,2011-09-16,39.95,2015-01-04,39.62,8,9,-1,10,0
DG492437,Southampton,M,1963-11-16,2013-04-13,49.41,2013-07-27,3.45,NA,NA,NA,NA,NA
DG492630,Glasgow,M,1979-02-27,2013-03-24,34.07,2014-12-15,20.73,8,-1,7,0,0
DG492922,Manchester,F,1988-10-21,2010-04-24,21.51,2015-06-01,61.24,5,10,5,5,0
DG493133,London,F,1978-04-08,2013-04-25,35.05,NA,NA,NA,NA,NA,NA,NA
DG493625,Glasgow,F,1981-11-13,2012-05-12,30.49,NA,NA,NA,NA,NA,NA,NA
DG493922,London,F,1979-03-16,2010-08-29,31.46,2011-10-14,13.5,7,9,4,10,2
DG494102,Birmingham,F,1968-04-18,2010-03-25,41.93,2014-12-08,56.48,NA,NA,NA,NA,NA
DG494313,Leeds,F,1964-01-04,2011-11-12,47.85,2015-04-05,40.74,7,7,4,7,2
DG494406,Birmingham,F,1967-08-26,2010-02-16,42.48,2011-07-13,16.82,7,-1,3,0,2
DG494474,Glasgow,F,1986-06-27,2013-06-02,26.93,2015-05-25,23.72,-1,7,6,0,4
DG494612,London,M,1987-09-23,2012-07-11,24.8,NA,NA,NA,NA,NA,NA,NA
DG494748,Leeds,M,1973-04-08,2010-03-31,36.98,NA,NA,NA,NA,NA,NA,NA
DG494749,Leeds,M,1947-01-17,2012-03-17,65.16,2012-07-29,4.4,8,6,5,8,1
DG494903,Glasgow,F,1938-12-04,2011-07-03,72.58,NA,NA,NA,NA,NA,NA,NA
DG495024,Liverpool,F,1988-06-15,2011-05-08,22.89,NA,NA,NA,NA,NA,NA,NA
DG495028,Nottingham,F,1982-11-28,2013-09-11,30.79,2015-04-22,19.32,NA,NA,NA,NA,NA
DG495267,Birmingham,F,1973-01-21,2012-07-17,39.49,2015-05-25,34.23,7,10,5,2,1
DG495298,Birmingham,F,1982-04-06,2012-03-21,29.96,2012-04-02,0.39,7,10,-1,2,4
DG495506,London,M,1973-09-07,2011-05-01,37.65,NA,NA,NA,NA,NA,NA,NA
DG495535,Glasgow,M,1968-07-24,2013-03-16,44.64,NA,NA,NA,NA,NA,NA,NA
DG495647,Newcastle upon Tyne,F,1975-03-01,2012-08-29,37.5,NA,NA,NA,NA,NA,NA,NA
DG495761,Manchester,M,1989-05-04,2010-06-09,21.1,NA,NA,NA,NA,NA,NA,NA
DG496038,Leeds,M,1985-01-07,2011-02-04,26.08,NA,NA,NA,NA,NA,NA,NA
DG496047,Sheffield,F,1977-10-13,2013-10-07,35.98,NA,NA,NA,NA,NA,NA,NA
DG496176,London,M,1961-07-18,2011-06-07,49.89,2012-04-12,10.18,10,-1,8,10,1
DG496427,London,M,1960-02-09,2011-09-19,51.61,NA,NA,NA,NA,NA,NA,NA
DG496583,London,F,1943-03-03,2012-05-24,69.23,NA,NA,NA,NA,NA,NA,NA
DG496594,Manchester,F,1961-11-02,2012-05-15,50.53,NA,NA,NA,NA,NA,NA,NA
DG496646,Glasgow,F,1968-07-23,2010-08-03,42.03,NA,NA,NA,NA,NA,NA,NA
DG497196,Nottingham,M,1976-01-05,2012-03-21,36.21,NA,NA,NA,NA,NA,NA,NA
DG497421,Nottingham,M,1975-05-30,2013-01-22,37.65,NA,NA,NA,NA,NA,NA,NA
DG497632,Liverpool,F,1969-03-31,2013-05-03,44.09,NA,NA,NA,NA,NA,NA,NA
DG497753,London,M,1983-01-31,2011-10-05,28.68,2015-01-05,39.03,6,8,6,10,0
DG497852,Liverpool,M,1977-02-02,2011-03-12,34.1,2011-08-31,5.65,6,-1,-1,8,2
DG498047,Southampton,F,1969-02-08,2010-09-26,41.63,NA,NA,NA,NA,NA,NA,NA
DG498074,London,F,1968-02-17,2010-05-12,42.23,NA,NA,NA,NA,NA,NA,NA
DG498093,Birmingham,M,1966-05-24,2012-03-26,45.84,NA,NA,NA,NA,NA,NA,NA
DG498234,Leeds,F,1957-02-02,2012-01-12,54.94,2014-10-20,33.25,7,-1,6,8,0
DG498547,Birmingham,M,1964-03-19,2011-06-02,47.2,2013-10-27,28.85,NA,NA,NA,NA,NA
DG498698,London,F,1965-03-24,2013-08-01,48.36,NA,NA,NA,NA,NA,NA,NA
DG498746,London,M,1982-11-08,2013-05-06,30.49,NA,NA,NA,NA,NA,NA,NA
DG498775,London,F,1974-09-27,2012-07-03,37.77,2013-01-11,6.31,8,8,6,10,3
DG498798,London,M,1965-12-02,2010-01-12,44.11,2011-04-08,14.82,10,9,8,10,2
DG498939,Manchester,F,1979-05-13,2012-12-18,33.6,2014-05-11,16.72,NA,NA,NA,NA,NA
DG498987,London,M,1979-02-05,2011-05-10,32.26,NA,NA,NA,NA,NA,NA,NA
DG499430,Birmingham,M,1985-06-07,2011-03-22,25.79,2014-12-15,44.81,7,9,4,0,0
DG499465,Newcastle upon Tyne,M,1979-09-08,2010-11-13,31.18,NA,NA,NA,NA,NA,NA,NA
DG499486,Nottingham,F,1992-06-02,2014-01-26,21.65,2015-06-22,16.82,NA,NA,NA,NA,NA
DG499549,Glasgow,M,1979-07-30,2013-04-04,33.68,2015-06-21,26.55,8,6,-1,-1,2
DG499636,Leeds,F,1975-12-24,2013-12-20,37.99,NA,NA,NA,NA,NA,NA,NA
DG500308,Nottingham,F,1988-05-21,2013-04-08,24.88,NA,NA,NA,NA,NA,NA,NA
DG500577,Liverpool,F,1979-03-10,2014-06-11,35.26,NA,NA,NA,NA,NA,NA,NA
DG500984,Glasgow,F,1981-10-06,2010-06-30,28.73,2013-06-15,35.52,8,7,-1,1,2
DG500986,Birmingham,F,1975-07-21,2011-07-31,36.03,NA,NA,NA,NA,NA,NA,NA
DG501031,London,M,1982-02-08,2012-07-26,30.46,2013-06-30,11.14,NA,NA,NA,NA,NA
DG501088,Leeds,M,1983-12-19,2012-04-27,28.36,NA,NA,NA,NA,NA,NA,NA
DG501191,London,F,1967-09-25,2011-04-24,43.58,NA,NA,NA,NA,NA,NA,NA
DG501554,Sheffield,F,1971-09-22,2012-11-03,41.12,2015-02-15,27.4,5,-1,-1,-1,1
DG501682,Liverpool,F,1984-10-17,2011-10-14,26.99,2015-03-21,41.2,-1,9,-1,8,2
DG501742,Nottingham,F,1964-04-07,2010-06-22,46.21,NA,NA,NA,NA,NA,NA,NA
DG501781,Leeds,F,1962-03-31,2013-06-08,51.19,NA,NA,NA,NA,NA,NA,NA
DG501789,Glasgow,M,1983-08-04,2012-07-27,28.98,2015-05-09,33.38,8,8,6,1,0
DG502116,London,M,1987-03-06,2013-08-24,26.47,NA,NA,NA,NA,NA,NA,NA
DG502741,London,M,1978-10-23,2013-06-03,34.61,2015-06-16,24.41,8,8,6,-1,0
DG502869,Sheffield,M,1976-05-24,2010-10-22,34.41,NA,NA,NA,NA,NA,NA,NA
DG502940,London,F,1959-11-03,2011-12-20,52.13,2013-03-07,14.55,8,9,5,10,1
DG502998,Manchester,F,1977-01-06,2010-06-06,33.41,2014-10-06,52.01,6,9,5,5,2
DG503024,Leeds,M,1990-12-10,2013-03-01,22.22,NA,NA,NA,NA,NA,NA,NA
DG503192,Birmingham,M,1979-07-14,2010-05-21,30.85,2010-10-02,4.4,8,9,4,1,0
DG503249,London,M,1979-05-31,2011-05-26,31.99,NA,NA,NA,NA,NA,NA,NA
DG503315,London,M,1973-05-30,2010-07-24,37.15,NA,NA,NA,NA,NA,NA,NA
DG503493,Glasgow,M,1975-04-20,2013-08-29,38.36,NA,NA,NA,NA,NA,NA,NA
DG503765,Nottingham,F,1965-04-30,2012-02-18,46.8,NA,NA,NA,NA,NA,NA,NA
DG503862,Leeds,M,1981-11-05,2011-01-19,29.2,2014-07-26,42.18,7,5,7,-1,0
DG504342,Liverpool,F,1973-03-28,2010-09-06,37.44,NA,NA,NA,NA,NA,NA,NA
DG504559,Manchester,F,1934-05-04,2013-07-31,79.24,NA,NA,NA,NA,NA,NA,NA
DG504666,Birmingham,F,1984-01-06,2010-09-04,26.66,2014-03-01,41.86,NA,NA,NA,NA,NA
DG504845,London,M,1980-07-31,2011-06-06,30.85,2014-03-05,32.95,6,8,4,10,-1
DG505282,Liverpool,F,1962-09-13,2013-06-25,50.78,NA,NA,NA,NA,NA,NA,NA
DG505373,Liverpool,M,1980-12-21,2012-06-11,31.47,2013-07-15,13.11,NA,NA,NA,NA,NA
DG505543,Sheffield,M,1989-07-05,2011-05-12,21.85,2012-12-06,18.86,6,9,-1,-1,2
DG505549,Newcastle upon Tyne,F,1981-03-03,2011-09-11,30.52,NA,NA,NA,NA,NA,NA,NA
DG505581,Nottingham,F,1975-04-25,2011-08-10,36.29,2011-09-24,1.48,-1,8,5,-1,4
DG505781,Leeds,M,1986-09-15,2011-02-03,24.39,2014-11-09,45.17,8,6,5,8,1
DG506390,Southampton,M,1981-08-05,2012-07-02,30.91,NA,NA,NA,NA,NA,NA,NA
DG506424,Birmingham,F,1974-05-15,2010-02-04,35.73,2011-01-24,11.63,8,10,5,1,1
DG506638,Sheffield,M,1992-05-14,2011-07-12,19.16,NA,NA,NA,NA,NA,NA,NA
DG506873,London,F,1975-05-14,2011-05-15,36,2012-03-23,10.28,7,-1,7,10,2
DG507025,Manchester,M,1992-11-23,2012-08-06,19.7,2013-01-15,5.32,5,9,4,5,-1
DG507159,Nottingham,M,1984-01-12,2010-09-07,26.65,2013-08-26,35.61,8,6,5,-1,-1
DG507384,Newcastle upon Tyne,M,1978-12-28,2013-10-29,34.84,NA,NA,NA,NA,NA,NA,NA
DG507437,Manchester,M,1976-03-28,2011-06-17,35.22,2011-07-05,0.59,-1,9,5,7,6
DG507584,Sheffield,F,1982-02-05,2011-03-15,29.1,NA,NA,NA,NA,NA,NA,NA
DG508017,Sheffield,F,1970-07-18,2011-08-07,41.05,NA,NA,NA,NA,NA,NA,NA
DG508041,Nottingham,F,1989-04-26,2012-07-31,23.26,2015-06-16,34.5,-1,-1,6,-1,2
DG508342,London,F,1978-07-20,2011-11-13,33.32,NA,NA,NA,NA,NA,NA,NA
DG508482,Manchester,M,1977-02-09,2010-07-31,33.47,2012-06-05,22.18,-1,8,5,6,0
DG508600,Leeds,F,1959-05-12,2010-07-12,51.17,2013-01-20,30.32,8,5,6,9,-1
DG508760,London,M,1980-03-19,2010-11-11,30.65,NA,NA,NA,NA,NA,NA,NA
DG508848,Glasgow,F,1979-08-14,2012-03-15,32.59,NA,NA,NA,NA,NA,NA,NA
DG508942,Manchester,M,1988-08-21,2014-08-17,25.99,NA,NA,NA,NA,NA,NA,NA
DG508968,Birmingham,M,1984-11-19,2013-12-16,29.07,NA,NA,NA,NA,NA,NA,NA
DG509079,Manchester,F,1974-01-13,2010-05-09,36.32,NA,NA,NA,NA,NA,NA,NA
DG509525,Leeds,M,1976-04-28,2010-02-05,33.77,2014-01-22,47.54,8,-1,8,-1,0
DG509605,Nottingham,F,1971-11-05,2010-12-15,39.11,2011-07-11,6.83,7,5,4,-1,1
DG510131,Glasgow,F,1973-06-13,2013-02-27,39.71,2015-03-08,24.28,8,8,5,0,2
DG510235,Newcastle upon Tyne,M,1974-09-08,2010-08-15,35.93,2013-07-09,34.79,8,8,-1,10,-1
DG510389,Liverpool,F,1982-07-04,2011-08-10,29.1,2014-04-09,31.97,6,-1,1,7,0
DG510646,London,M,1974-07-26,2012-12-05,38.36,NA,NA,NA,NA,NA,NA,NA
DG510664,Birmingham,F,1979-01-28,2011-12-11,32.87,NA,NA,NA,NA,NA,NA,NA
DG511107,Glasgow,F,1969-11-28,2010-01-10,40.12,NA,NA,NA,NA,NA,NA,NA
DG511417,Southampton,F,1977-06-17,2010-04-14,32.82,NA,NA,NA,NA,NA,NA,NA
DG511433,Leeds,F,1978-01-19,2012-03-26,34.18,2015-06-03,38.24,-1,5,6,7,2
DG511569,London,F,1983-10-19,2012-04-22,28.51,NA,NA,NA,NA,NA,NA,NA
DG511840,London,M,1978-12-03,2011-07-11,32.6,NA,NA,NA,NA,NA,NA,NA
DG512261,Newcastle upon Tyne,F,1982-04-27,2012-07-12,30.21,NA,NA,NA,NA,NA,NA,NA
DG512614,Liverpool,F,1969-05-17,2011-02-19,41.76,NA,NA,NA,NA,NA,NA,NA
DG512638,Manchester,M,1988-06-19,2011-08-29,23.19,NA,NA,NA,NA,NA,NA,NA
DG513144,Leeds,M,1939-08-08,2010-04-05,70.66,NA,NA,NA,NA,NA,NA,NA
DG513245,Southampton,F,1967-12-20,2011-08-02,43.62,2014-12-10,40.28,-1,-1,5,10,1
DG513367,Leeds,M,1983-01-18,2011-04-23,28.26,2013-02-06,21.52,7,-1,5,7,0
DG513430,Glasgow,M,1931-10-05,2011-12-23,80.22,NA,NA,NA,NA,NA,NA,NA
DG513905,London,F,1985-09-26,2010-05-12,24.62,NA,NA,NA,NA,NA,NA,NA
DG513980,Liverpool,F,1985-11-22,2010-10-24,24.92,NA,NA,NA,NA,NA,NA,NA
DG514257,Southampton,F,1966-07-24,2012-02-08,45.54,2012-12-19,10.35,7,7,7,-1,2
DG514265,London,M,1978-11-01,2010-10-15,31.95,2010-12-13,1.94,NA,NA,NA,NA,NA
DG514267,London,F,1981-03-31,2011-07-31,30.33,NA,NA,NA,NA,NA,NA,NA
DG514336,London,M,1958-07-12,2012-07-28,54.05,NA,NA,NA,NA,NA,NA,NA
DG514692,Nottingham,M,1969-08-03,2011-06-12,41.86,NA,NA,NA,NA,NA,NA,NA
DG514857,Newcastle upon Tyne,M,1983-03-08,2012-02-04,28.91,NA,NA,NA,NA,NA,NA,NA
DG515247,Newcastle upon Tyne,F,1962-03-31,2011-08-03,49.34,NA,NA,NA,NA,NA,NA,NA
DG516039,Manchester,M,1976-03-24,2010-09-20,34.49,NA,NA,NA,NA,NA,NA,NA
DG516102,Leeds,M,1975-07-29,2011-03-05,35.6,NA,NA,NA,NA,NA,NA,NA
DG516503,Manchester,F,1987-02-21,2010-03-06,23.04,NA,NA,NA,NA,NA,NA,NA
DG516694,Glasgow,M,1977-03-10,2011-01-13,33.85,2013-04-08,26.81,9,7,7,0,-1
DG516959,Nottingham,F,1954-09-17,2012-05-07,57.64,2014-05-09,24.05,-1,-1,6,9,-1
DG517066,Manchester,F,1981-06-21,2011-03-03,29.7,2012-08-14,17.41,5,-1,-1,5,-1
DG517327,Southampton,F,1970-04-01,2014-04-25,44.07,2014-09-18,4.8,6,-1,7,10,1
DG517457,London,F,1981-04-04,2011-01-02,29.75,2011-02-21,1.64,7,8,6,10,3
DG517541,Glasgow,M,1984-06-21,2010-07-01,26.03,NA,NA,NA,NA,NA,NA,NA
DG517552,Glasgow,F,1965-07-14,2010-12-24,45.45,2014-09-03,44.32,NA,NA,NA,NA,NA
DG517690,Manchester,M,1986-07-17,2011-08-15,25.08,2015-06-11,45.86,5,8,5,5,2
DG518471,Glasgow,F,1976-03-28,2011-02-26,34.92,NA,NA,NA,NA,NA,NA,NA
DG518562,London,M,1980-05-13,2012-08-20,32.27,2014-08-16,23.85,8,7,6,10,-1
DG518816,Sheffield,F,1989-06-20,2014-03-21,24.75,2015-01-02,9.43,4,8,8,2,1
DG519021,Newcastle upon Tyne,M,1965-07-07,2011-01-05,45.5,NA,NA,NA,NA,NA,NA,NA
DG519180,Nottingham,F,1958-05-24,2011-04-25,52.92,NA,NA,NA,NA,NA,NA,NA
DG519458,Nottingham,F,1988-05-26,2010-05-22,21.99,NA,NA,NA,NA,NA,NA,NA
DG519710,Leeds,F,1964-10-17,2012-02-04,47.3,NA,NA,NA,NA,NA,NA,NA
DG519836,Liverpool,M,1989-03-11,2010-11-05,21.65,NA,NA,NA,NA,NA,NA,NA
DG519980,London,M,1971-03-02,2013-03-14,42.03,2015-03-17,24.08,9,10,10,10,0
DG520032,Manchester,F,1990-06-01,2010-03-13,19.78,2010-03-23,0.33,5,7,6,6,4
DG520071,Birmingham,F,1958-02-27,2012-01-20,53.89,2012-06-24,5.13,8,9,4,1,3
DG520209,Leeds,F,1982-11-25,2010-05-02,27.43,NA,NA,NA,NA,NA,NA,NA
DG520222,Leeds,M,1973-11-27,2011-09-19,37.81,2014-11-25,38.21,10,8,8,9,0
DG520312,Manchester,F,1954-05-24,2011-08-17,57.23,NA,NA,NA,NA,NA,NA,NA
DG520751,Leeds,F,1982-03-16,2012-03-02,29.96,NA,NA,NA,NA,NA,NA,NA
DG520852,Liverpool,F,1980-07-22,2014-02-13,33.56,2015-01-25,11.37,6,7,1,7,5
DG520934,Leeds,M,1994-06-04,2012-08-03,18.17,2014-01-19,17.54,-1,5,4,8,0
DG520964,Liverpool,M,1941-11-22,2010-07-16,68.65,NA,NA,NA,NA,NA,NA,NA
DG521466,Newcastle upon Tyne,M,1969-04-30,2010-04-24,40.98,2014-09-12,52.63,8,9,10,8,0
DG521533,Birmingham,M,1971-10-29,2012-12-14,41.13,NA,NA,NA,NA,NA,NA,NA
DG521663,Nottingham,F,1967-07-23,2011-03-12,43.64,2014-04-18,37.22,7,-1,3,-1,0
DG522026,Newcastle upon Tyne,M,1983-04-10,2011-09-21,28.45,NA,NA,NA,NA,NA,NA,NA
DG522300,London,M,1936-01-30,2012-10-31,76.75,NA,NA,NA,NA,NA,NA,NA
DG522560,London,F,1985-05-11,2012-06-29,27.13,NA,NA,NA,NA,NA,NA,NA
DG522576,London,M,1978-11-03,2011-02-14,32.28,2014-08-26,42.35,9,10,8,10,1
DG522751,Birmingham,F,1981-10-16,2014-01-06,32.22,NA,NA,NA,NA,NA,NA,NA
DG523115,Glasgow,M,1974-04-20,2014-04-27,40.02,NA,NA,NA,NA,NA,NA,NA
DG523296,Manchester,F,1980-05-20,2011-09-04,31.29,2015-05-18,44.42,5,7,4,-1,2
DG523548,Southampton,M,1989-09-12,2011-09-04,21.98,2012-07-25,10.68,NA,NA,NA,NA,NA
DG523616,Glasgow,F,1973-12-25,2013-03-14,39.22,NA,NA,NA,NA,NA,NA,NA
DG523654,Liverpool,F,1978-08-20,2010-01-09,31.39,NA,NA,NA,NA,NA,NA,NA
DG523837,Liverpool,M,1981-06-08,2013-03-29,31.81,NA,NA,NA,NA,NA,NA,NA
DG524068,Newcastle upon Tyne,F,1963-06-03,2010-02-15,46.7,NA,NA,NA,NA,NA,NA,NA
DG524082,Manchester,M,1960-08-14,2012-06-01,51.8,2015-04-03,34.04,7,9,6,5,-1
DG524542,Southampton,F,1967-10-16,2013-07-10,45.73,2015-06-08,22.93,4,7,5,10,3
DG524857,Newcastle upon Tyne,M,1951-02-27,2010-08-06,59.44,NA,NA,NA,NA,NA,NA,NA
DG525006,Birmingham,M,1971-10-01,2011-09-08,39.94,NA,NA,NA,NA,NA,NA,NA
DG525772,Sheffield,M,1989-08-16,2010-08-14,20.99,NA,NA,NA,NA,NA,NA,NA
DG525957,Leeds,F,1984-01-07,2011-05-13,27.35,NA,NA,NA,NA,NA,NA,NA
DG526492,Liverpool,F,1977-02-05,2010-10-31,33.73,2011-06-25,7.79,NA,NA,NA,NA,NA
DG526510,London,M,1984-09-22,2012-04-07,27.54,2013-06-24,14.55,9,9,7,10,0
DG526760,Leeds,F,1977-02-11,2013-11-28,36.79,NA,NA,NA,NA,NA,NA,NA
DG527261,Glasgow,M,1957-01-22,2012-07-04,55.45,NA,NA,NA,NA,NA,NA,NA
DG527401,Birmingham,F,1964-05-25,2013-04-18,48.9,NA,NA,NA,NA,NA,NA,NA
DG527608,Southampton,M,1980-03-23,2011-09-16,31.48,NA,NA,NA,NA,NA,NA,NA
DG527901,Sheffield,M,1984-09-14,2010-12-25,26.28,2014-08-05,43.33,NA,NA,NA,NA,NA
DG528019,Sheffield,F,1981-01-17,2011-03-14,30.15,2013-02-07,22.87,4,7,7,2,5
DG528114,Liverpool,F,1980-01-04,2010-04-18,30.29,NA,NA,NA,NA,NA,NA,NA
DG528389,Southampton,F,1963-11-08,2010-04-02,46.4,2011-08-05,16.1,6,8,-1,10,3
DG528550,Birmingham,F,1960-10-10,2013-02-25,52.38,2015-06-12,27.5,6,10,5,-1,0
DG528666,Manchester,F,1986-03-11,2010-12-16,24.77,NA,NA,NA,NA,NA,NA,NA
DG528767,Glasgow,M,1971-10-03,2013-03-23,41.47,NA,NA,NA,NA,NA,NA,NA
DG529563,Birmingham,F,1963-01-15,2011-03-20,48.18,2014-09-03,41.49,9,8,5,1,1
DG529656,Sheffield,F,1990-07-20,2011-05-04,20.79,2014-03-31,34.89,-1,8,6,2,-1
DG529951,London,M,1975-02-28,2011-01-08,35.86,NA,NA,NA,NA,NA,NA,NA
DG530559,Liverpool,F,1978-10-12,2011-10-08,32.99,NA,NA,NA,NA,NA,NA,NA
DG530810,London,M,1983-10-15,2011-06-27,27.7,NA,NA,NA,NA,NA,NA,NA
DG531076,Manchester,M,1951-09-12,2011-01-05,59.32,NA,NA,NA,NA,NA,NA,NA
DG531086,Birmingham,F,1985-03-31,2013-07-05,28.26,NA,NA,NA,NA,NA,NA,NA
DG531093,Manchester,F,1987-05-12,2011-05-19,24.02,2013-10-31,29.44,NA,NA,NA,NA,NA
DG531169,Glasgow,F,1982-03-24,2011-09-30,29.52,NA,NA,NA,NA,NA,NA,NA
DG531358,Newcastle upon Tyne,M,1957-07-11,2012-03-05,54.65,2014-07-08,28.09,8,8,10,8,0
DG531395,London,F,1979-05-13,2010-04-05,30.9,2011-02-27,10.78,5,7,-1,10,1
DG531538,Leeds,M,1961-12-10,2012-08-29,50.72,NA,NA,NA,NA,NA,NA,NA
DG531559,London,F,1960-10-31,2010-03-03,49.34,NA,NA,NA,NA,NA,NA,NA
DG531656,Nottingham,F,1960-07-15,2011-04-04,50.72,NA,NA,NA,NA,NA,NA,NA
DG532246,Sheffield,F,1985-11-09,2011-05-03,25.48,NA,NA,NA,NA,NA,NA,NA
DG532426,Birmingham,F,1956-11-27,2010-10-04,53.85,2013-07-20,33.51,-1,8,3,1,3
DG532470,London,M,1978-09-29,2012-01-23,33.32,2012-11-02,9.33,8,10,7,10,0
DG532645,Leeds,F,1950-04-02,2012-09-07,62.43,NA,NA,NA,NA,NA,NA,NA
DG532799,London,F,1977-12-26,2011-01-23,33.08,2013-03-27,26.09,6,8,5,10,1
DG532883,London,F,1975-07-22,2013-02-18,37.58,NA,NA,NA,NA,NA,NA,NA
DG532916,Liverpool,M,1972-11-09,2010-11-18,38.02,NA,NA,NA,NA,NA,NA,NA
DG532975,Birmingham,M,1981-02-05,2010-08-03,29.49,2015-01-25,53.75,8,9,-1,2,0
DG533144,Leeds,F,1988-10-07,2013-04-03,24.49,NA,NA,NA,NA,NA,NA,NA
DG533320,Sheffield,F,1982-10-06,2011-03-25,28.47,NA,NA,NA,NA,NA,NA,NA
DG533340,Manchester,F,1984-10-30,2012-05-15,27.54,NA,NA,NA,NA,NA,NA,NA
DG533393,Leeds,M,1965-11-19,2010-10-27,44.94,NA,NA,NA,NA,NA,NA,NA
DG533462,Manchester,M,1982-08-18,2012-06-16,29.83,NA,NA,NA,NA,NA,NA,NA
DG533781,Newcastle upon Tyne,F,1974-01-01,2010-04-03,36.25,2011-12-13,20.34,NA,NA,NA,NA,NA
DG534002,Southampton,F,1964-03-07,2013-02-05,48.92,NA,NA,NA,NA,NA,NA,NA
DG534369,London,M,1976-05-25,2013-09-13,37.3,NA,NA,NA,NA,NA,NA,NA
DG534483,London,M,1977-04-22,2011-10-20,34.49,2013-04-16,17.87,7,9,5,10,2
DG535029,Sheffield,M,1982-03-24,2011-05-20,29.16,2014-05-19,35.98,5,8,7,0,0
DG535260,Birmingham,F,1973-02-16,2010-06-19,37.34,2012-08-12,25.79,-1,7,-1,3,2
DG535522,Manchester,F,1946-05-15,2011-10-04,65.39,NA,NA,NA,NA,NA,NA,NA
DG535580,Glasgow,M,1970-01-27,2010-07-26,40.49,2015-04-10,56.48,10,8,9,0,-1
DG535673,London,M,1973-03-26,2010-01-01,36.77,2015-06-10,65.25,NA,NA,NA,NA,NA
DG536167,Manchester,F,1970-03-29,2011-04-12,41.04,2015-04-13,48.03,-1,9,4,7,2
DG536187,Southampton,F,1980-02-04,2012-09-08,32.59,NA,NA,NA,NA,NA,NA,NA
DG536340,Birmingham,F,1982-12-25,2010-01-04,27.03,NA,NA,NA,NA,NA,NA,NA
DG536660,Southampton,F,1971-09-23,2010-01-06,38.29,2011-03-16,14.26,4,-1,5,10,1
DG537067,Leeds,M,1990-08-21,2013-02-12,22.48,2013-04-17,2.1,10,8,8,-1,1
DG537229,London,M,1980-07-21,2011-09-16,31.15,2015-02-21,41.2,6,6,5,10,-1
DG537278,Glasgow,F,1981-04-01,2011-10-09,30.52,NA,NA,NA,NA,NA,NA,NA
DG537333,Leeds,M,1980-05-17,2011-05-27,31.03,NA,NA,NA,NA,NA,NA,NA
DG537579,Glasgow,F,1977-07-02,2011-09-21,34.22,NA,NA,NA,NA,NA,NA,NA
DG537634,London,F,1942-03-27,2012-05-26,70.17,NA,NA,NA,NA,NA,NA,NA
DG537709,Leeds,F,1973-05-11,2012-05-03,38.98,NA,NA,NA,NA,NA,NA,NA
DG537821,London,M,1977-10-04,2010-01-11,32.27,2011-05-05,15.74,10,-1,9,10,1
DG538058,Liverpool,F,1953-01-25,2011-06-12,58.38,NA,NA,NA,NA,NA,NA,NA
DG538083,Birmingham,F,1966-12-09,2011-03-01,44.22,NA,NA,NA,NA,NA,NA,NA
DG538101,Leeds,M,1963-11-13,2010-10-27,46.95,2014-05-30,43.07,9,7,7,8,0
DG538233,London,M,1968-03-19,2012-12-07,44.72,NA,NA,NA,NA,NA,NA,NA
DG538508,Southampton,F,1982-10-16,2010-03-20,27.43,NA,NA,NA,NA,NA,NA,NA
DG538516,Liverpool,F,1951-05-19,2011-03-31,59.87,NA,NA,NA,NA,NA,NA,NA
DG538567,London,F,1977-04-08,2013-03-16,35.94,NA,NA,NA,NA,NA,NA,NA
DG538609,Leeds,M,1978-04-08,2011-07-18,33.28,2015-05-21,46.09,8,7,5,7,1
DG538684,Nottingham,F,1976-06-03,2012-08-20,36.21,2014-11-11,26.71,-1,7,6,6,1
DG538758,Liverpool,M,1985-07-23,2013-04-03,27.7,NA,NA,NA,NA,NA,NA,NA
DG538921,Leeds,M,1984-11-26,2010-10-22,25.9,NA,NA,NA,NA,NA,NA,NA
DG539168,London,M,1988-03-04,2013-01-11,24.86,NA,NA,NA,NA,NA,NA,NA
DG539267,Newcastle upon Tyne,F,1975-01-15,2010-03-08,35.14,NA,NA,NA,NA,NA,NA,NA
DG539596,London,M,1975-06-19,2012-08-17,37.16,NA,NA,NA,NA,NA,NA,NA
DG539652,Southampton,F,1958-06-27,2010-03-12,51.71,2010-12-30,9.63,5,-1,6,10,2
